73|G00000781095700|-33.14517246854502,-61.46448949987855
74|G00000781098170|-33.1409931,-61.6057652
75|E34831158|-33.1538829,-61.4737635
76|360000436426280|-33.1406266,-61.475827
77|G00000780180600|-31.650958,-60.710775
78|G00000780179410|-33.1514183,-61.4785467
79|360000316306310|-33.1459183,-61.46395409999999
80|360000206415350|-33.1451583,-61.4631883
81|9693824531|-33.1435046,-61.4733698
82|9693817281|-33.1483303,-61.4761494
83|9693831298|-33.1483303,-61.4761494
84|G00000774727900|-31.6819528,-60.7533945
85|9693828950|-33.147449027101196,-61.46935078556039
86|360000449434020|-33.1470031,-61.47065420000001
87|360000448796170|-33.1479254,-61.47851110000001
88|360000448865030|0.0,0.0
89|360000451831160|-33.1423717,-61.475575
90|360000447705820|-33.1514339,-61.4783084
91|310000023368012|-33.15418351378315,-61.47499668995897
92|360000450324970|-33.142572,-61.472369
93|310000023386208|-33.1390397,-61.4686245
94|9693830223|-33.1416714,-61.46513899999999
95|300000285548000|-31.6106578,-60.697294
96|360000450951410|-33.145582,-61.4703509
97|360000448517300|-33.1400408,-61.4738543
98|360000450340330|-33.1539357,-61.4752488
99|360000451456180|-33.1462275,-61.467152
100|360000450948280|-33.152191,-61.4754366
101|360000450954660|-33.1477863,-61.4677279
102|360000450346850|-33.1410575,-61.4747211
103|360000448083090|-33.1421942,-61.4748422
104|360000449011870|-33.1505163,-61.46789440000001
105|360000441038240|-33.092405,-61.7925367
106|300000285537110|-33.1447782,-61.4703404
107|300000285212360|-33.1366328,-61.4629401
108|300000285212380|-33.1399118,-61.4682691
109|360000450836340|-33.108478587309165,-61.70228245554958
110|360000438465590|-33.11013793225149,-61.70994200326976
111|360000450895280|-33.1092667,-61.70627
112|9693824389|-33.1134198301435,-61.70404493220734
113|360000450448940|-33.1132033,-61.7107133
114|360000450447540|-33.1132033,-61.7107133
115|9693831336|-33.11364877630148,-61.70736842414291
116|W00000006765040|-33.1149133,-61.70781
117|300000285393010|-33.11678152,-61.70727075
118|360000441794340|-33.11679742191265,-61.700563038686674
119|360000448683320|-33.108284272306875,-61.709799017007015
120|9693818070|-33.1130905,-61.7021942
121|360000444725840|-33.1167676,-61.7096052
122|360000450954760|-33.109045,-61.7018699
123|360000451447770|-33.1111083,-61.6966133
124|360000448526540|-33.114097974783505,-61.70328041720932
125|399999910443000|-33.11084,-61.7124533
126|360000416846620|-33.1173003,-61.6986623
127|360000450346440|-33.1049687,-61.7165565
128|310000023390712|-33.1126658,-61.6970864
129|9693799304|-33.11038653418806,-61.702240953240654
130|360000451921250|-33.1138761,-61.6997238
131|300000285577880|-33.11347646537501,-61.698543899279535
132|360000450887750|-33.1131196,-61.703048
133|360000448522150|-33.12105279315563,-61.702849435908654
134|900000301646270|-33.1124436530342,-61.70712352820372
135|900000301598850|-33.1172529,-61.7021026
136|300000285475510|-33.1110679,-61.7039589
137|G00000780179780|-33.1101385,-61.6980942
138|G00000780179270|-33.11651,-61.703875
139|G00000781068910|-33.11521298,-61.70350335
140|G00000781097700|-33.1140828,-61.6970277
141|G00000781095710|-33.1196517,-61.7075767
142|U70336273|-33.12035,-61.7062533
143|0102765760|-33.0921395,-61.7923404
144|G00000780634470|-33.09365037297482,-61.79453909876866
145|U71932719|-33.1049687,-61.7165565
146|360000449323190|-33.0901342,-61.79310819999999
147|360000451450130|-33.09079,-61.7939403
148|360000383865520|-33.0914233,-61.79166
149|360000449037940|-33.0893684,-61.7893824
150|9693834834|-33.0849728,-61.7890464
151|300000285467960|-33.0921783,-61.795485
152|300000285212480|-33.0877774,-61.78697
153|360000064716390|-33.094596426312805,-61.79438223700224
154|360000064716470|-33.094596426312805,-61.79438223700224
155|360000450341060|-33.0846510708838,-61.78825126621302
156|360000445256690|-27.4816612,-58.8057952
157|G00000779746530|-27.4726068,-58.8260291
158|G00000779744720|-27.482085,-58.8351295
159|G00000779741310|-27.4697372,-58.8346417
160|G00000779000400|-27.4682869,-58.8344407
161|G00000779000390|-27.4682869,-58.8344407
162|G00000779236260|-27.471084168430398,-58.83432001139546
163|G00000778565240|-27.4729517,-58.8350883
164|G00000779372810|-27.4734509,-58.8347785
165|310000023355452|-27.4757033,-58.83529
166|900000301613660|-27.471078,-58.8358173
167|900000301613810|-27.471078,-58.8358173
168|900000301614080|-27.471078,-58.8358173
169|G00000778457460|-27.4688081,-58.8345019
170|360000449688440|-27.4699233,-58.8353917
171|G00000778373630|-27.466106584972582,-58.83549623129596
172|G00000778661270|-27.4636391,-58.8312619
173|G00000778698460|-27.4663327,-58.8341652
174|G00000778698230|-27.4633704,-58.8334875
175|G00000779372360|-27.4636169,-58.8364963
176|Z00000118881090|-27.4654459,-58.8361743
177|Z00000118881080|-27.4654459,-58.8361743
178|G00000779004470|-27.4701549,-58.8357882
179|G00000779004480|-27.4701549,-58.8357882
180|360000446579510|-27.4708358,-58.8379691
181|G00000777615020|-27.4711003,-58.8380258
182|G00000777800380|-27.4676235,-58.8363246
183|G00000778425410|-27.4678256,-58.8360699
184|360000445967540|-27.4647137,-58.8390144
185|360000446667810|-27.4650852,-58.8389736
186|G00000777685290|-27.4686711,-58.8404259
187|G00000778545870|-27.4694759,-58.8412087
188|G00000779375040|-27.4720317,-58.8420117
189|360000447725090|-27.474129,-58.8398686
190|G00000778631060|-27.4729964,-58.8402904
191|G00000778373810|-27.472354,-58.8420479
192|G00000778623080|-27.472748617814702,-58.84301936990873
193|G00000779000450|-27.47342836817342,-58.84681847841178
194|G00000779000460|-27.47342836817342,-58.84681847841178
195|360000449976800|-27.4740833,-58.8060266
196|360000448867380|-27.470822,-58.8433331
197|G00000778451090|-27.4670121,-58.8430881
198|G00000779564850|-27.4717143,-58.8408206
199|360000449025960|-27.461996,-58.8411024
200|G00000778549540|-27.4681372,-58.84513309999999
201|G00000778613830|-27.4677126,-58.8456623
202|G00000779001890|-27.46739,-58.847465
203|G00000779001900|-27.46739,-58.847465
204|G00000779370120|-27.4670068,-58.8456752
205|360000448034330|-27.4840738,-58.7892122
206|G00000778373640|-27.4683163,-58.84697299999999
207|G00000778373650|-27.4683163,-58.84697299999999
208|G00000778663920|-27.4677292,-58.8497057
209|360000449777760|-27.4694147,-58.8469467
210|G00000777790680|-27.4820552,-58.8350974
211|G00000779005180|-27.471003,-58.8483279
212|G00000779005170|-27.471003,-58.8483279
213|G00000778582890|-27.4713579,-58.8477572
214|G00000778373750|-27.4708713,-58.8513026
215|G00000778485040|-28.98826634951485,-59.106695304632105
216|360000445492200|-27.478111985361473,-58.81872719958698
217|E35297595|-27.4784694,-58.8458864
218|360000446670920|-27.4838551,-58.8417968
219|G00000779749720|-27.481674532565975,-58.84754344386743
220|G00000778219980|-27.48342312683723,-58.843046717989864
221|360000449387380|-27.4835923,-58.840583
222|360000446667260|-27.4790328,-58.83845720000001
223|360000445954730|-27.4803985,-58.8384315
224|360000449594030|-27.4817808,-58.8347038
225|360000445146770|-27.4721749,-58.8236053
226|360000445799310|-27.4904381,-58.7819652
227|360000445804550|-27.4709693,-58.8473042
228|360000445139500|-27.4756472,-58.8478428
229|360000445358950|-27.4756472,-58.8478428
230|360000445804530|-27.4948287,-58.7939927
231|360000448972620|-27.473108,-58.84114890000001
232|360000447111520|-27.48128358251558,-58.83116470801433
233|360000448599480|-27.4740864,-58.8060033
234|360000448972520|-27.4735821,-58.84114839999999
235|360000448971550|-27.473193606943852,-58.83779780298233
236|360000448967610|-27.466873,-58.84400960000001
237|360000448969810|0.0,0.0
238|360000444676010|-27.4733914,-58.8258876
239|360000447375300|-27.4699199,-58.8238081
240|310000023366346|-27.4744317,-58.8450677
241|300000285419630|-27.4738162,-58.8374428
242|360000328894820|-27.4648116,-58.8389604
243|360000366951790|-27.4676874,-58.8416509
244|360000449208800|-27.4682454,-58.8499957
245|360000450351880|-27.4796955,-58.8060575
246|BLS000066581|-27.4716713,-58.8458488
247|360000447738700|-27.4624834,-58.8322488
248|360000446731650|-27.4738295,-58.8220095
249|360000436646190|-27.46949565791728,-58.84692822673284
250|360000447249690|-27.4634425,-58.8425941
251|360000450290070|-27.4618412,-58.8338242
252|360000410385370|-27.4676544,-58.8466004
253|360000431194350|-27.4656432,-58.8466298
254|360000439181870|-27.4643436,-58.8349913
255|360000447739220|-27.4696191,-58.8507805
256|360000442891820|-27.4693652,-58.8495269
257|360000447846800|-27.4817242,-58.827645
258|310000023328574|-27.479917,-58.8318634
259|360000447084480|-27.5459042,-54.76338
260|360000443655530|-27.5459042,-54.76338
261|360000442512560|-27.5477886,-54.7608376
262|360000447066200|-27.523407,-54.73041
263|360000444696620|-27.52236,-54.72841
264|399999912265890|-27.5222111,-54.7276955
265|360000445784220|-27.5222111,-54.7276955
266|360000443885060|-27.522337,-54.7265854
267|360000448642400|-27.5241127,-54.7257156
268|360000445277500|-27.5193558,-54.72855
269|360000442022620|-27.5193558,-54.72855
270|360000445958630|-27.51797,-54.72911
271|360000445967070|-27.5180531,-54.72987
272|360000447730170|-27.5159054,-54.7334862
273|360000444302800|-27.5303364,-54.715374
274|360000445636580|-27.5012627,-54.6923752
275|360000445211500|-27.47499,-54.7432861
276|360000447201790|-27.4621334,-54.7453728
277|360000447270360|-27.427578,-54.7375526
278|360000439180180|-27.3895645,-54.7477837
279|360000439178810|-27.3895645,-54.7477837
280|360000448736550|-27.3826561,-54.7456627
281|360000447441330|-27.3812332,-54.7457047
282|360000447441350|-27.3812332,-54.7457047
283|360000445254720|-27.3778381,-54.74463
284|360000447797900|-27.3773232,-54.7454262
285|360000449633720|-27.3767662,-54.745533
286|300000284914790|-27.37592,-54.7454872
287|360000447756730|-27.37602,-54.74455
288|360000445968800|-27.377224,-54.7425041
289|360000444995420|-27.3761349,-54.7419739
290|360000447715630|-27.3760548,-54.7481
291|360000438271790|-27.3754,-54.7489853
292|360000447804720|-27.3749886,-54.7482224
293|300000284898810|-27.3731747,-54.75007
294|360000447751640|-27.3752937,-54.7510376
295|360000447721630|-27.3752937,-54.7510376
296|360000444768000|-27.3758373,-54.75577
297|360000450097880|-27.3762627,-54.75657
298|360000445170990|-27.3690968,-54.7535477
299|360000448279520|-27.371973,-54.7463875
300|360000447083400|-27.371973,-54.7463875
301|360000446871710|-27.3614388,-54.75212
302|360000441491920|-27.3529816,-54.75708
303|9693787779|-27.2863979,-54.75321
304|9693801769|-27.2863979,-54.75321
305|360000447750300|-27.2271481,-54.7342033
306|360000449945530|-27.4517269,-54.5348854
307|B39840925|-27.4748478,-54.5238
308|360000446184090|-27.3772411,-54.4361763
309|360000447752970|-27.3858242,-54.3522949
310|310000023360693|-27.5689526,-54.68401
311|360000445795090|-27.5689526,-54.68401
312|360000446838770|-27.5689526,-54.68401
313|360000435548550|-27.5689526,-54.68401
314|360000064713290|-27.5689526,-54.68401
315|360000444980110|-27.5689526,-54.68401
316|399999912265670|-27.5689526,-54.68401
317|360000448071180|-27.5689526,-54.68401
318|360000446425710|-27.5702381,-54.6839447
319|360000446063840|-27.5702381,-54.6839447
320|G00000775862690|-27.5060062,-55.11969
321|360000443213420|-27.4566174,-55.11856
322|9693790462|-27.4805965,-55.2022667
323|G00000771132040|-27.6007652,-55.31929
324|G00000777291200|-27.87102,-55.13168
325|360000437962860|-27.2099171,-54.9729919
326|360000448138790|-27.2099171,-54.9729919
327|900000301605440|-27.2046242,-54.9767
328|360000444745160|-27.2031059,-54.97613
329|G00000779349600|-27.0997772,-54.8938179
330|360000434093890|-27.15771,-54.73322
331|G00000777967320|-27.0247135,-54.6858253
332|360000448359640|-27.021843,-54.69465
333|360000447364630|-27.021843,-54.69465
334|360000446845260|-26.99461,-54.4799576
335|G00000776238730|-26.9377155,-54.4342155
336|G00000776648270|-26.9377155,-54.4342155
337|360000444569500|-26.9377155,-54.4342155
338|G00000776839670|-26.9377155,-54.4342155
339|G00000776568100|-26.9377155,-54.4342155
340|G00000775169190|-26.9377155,-54.4342155
341|G00000779375770|-26.9377155,-54.4342155
342|360000445143770|-26.9377155,-54.4342155
343|G00000779010410|-26.9377155,-54.4342155
344|G00000779207980|-26.9377155,-54.4342155
345|G00000779233620|-26.9377155,-54.4342155
346|9693816955|-26.80734,-55.03162
347|9693771847|-26.4134827,-54.67393
348|900000301495420|-26.4134827,-54.67393
349|900000301391550|-26.4134827,-54.67393
350|360000447835500|-26.4134827,-54.67393
351|300000285022080|-25.6197739,-54.57257
352|G00000777526560|-25.6688728,-54.04796
353|300000284864740|-31.9652424,-61.7941246
354|G00000779130060|-34.4796638,-58.7030334
355|G00000775167640|-37.89566,-65.09578
356|310000023359973|0.0,0.0
357|360000447734650|0.0,0.0
358|360000446679070|0.0,0.0
359|360000440144920|0.0,0.0
360|360000446971770|0.0,0.0
361|360000447887300|0.0,0.0
362|360000449845510|0.0,0.0
363|360000446623360|0.0,0.0
364|G00000771934130|60.1281624,18.6435013
365|360000448354710|-27.5081688,-55.1109118
366|360000436350550|-27.4954364,-55.112598
367|360000438989920|-27.4907,-55.1047683
368|360000447740470|-27.5000467,-55.11457
369|360000444710770|-27.5035748,-55.112225
370|9693757871|-27.4821602,-55.1138681
371|9693801192|-27.4858501,-55.1217586
372|9693804088|-27.4859229,-55.1086307
373|360000449099430|-27.48205,-55.1134567
374|360000447391200|-27.5004006,-55.1087448
375|360000422909470|-27.4867802,-55.1203326
376|360000446620420|-27.4820496,-55.113464
377|360000446620130|-27.4820496,-55.113464
378|360000449198640|0.0,0.0
379|360000444173610|-27.4939818,-55.1014843
380|360000446798160|-27.5139836,-55.1031087
381|9693778581|-27.4819014,-55.1137141
382|900000300953160|-27.919810621173767,-55.76339165653724
383|360000447506470|-27.4857488,-55.0935941
384|360000449459360|-27.4933285,-55.1014352
385|360000434688530|-27.50602739323554,-55.128763526639254
386|360000442383660|-27.48675434,-55.10857631
387|360000444707560|-27.4903443,-55.10616959999999
388|360000444905340|-27.4935995,-55.105439
389|360000449938930|-27.4820881,-55.1133791
390|360000446597310|-27.4842223,-55.1041415
391|900000301317530|-27.4915731,-55.0983077
392|360000445377700|-27.4894036,-55.1001449
393|360000448358680|-27.4820428,-55.113467
394|360000399563700|-27.520617381365586,-54.72620475728803
395|360000438686810|-27.5224967,-55.163945
396|360000443731200|-27.5021155,-55.1086265
397|360000444323320|-27.4865308,-55.106063
398|360000437559040|-27.491520417057387,-55.10863511738464
399|360000445897030|-27.4821162,-55.1134454
400|360000440312050|-27.4820942,-55.1134894
401|360000446354120|-27.4820882,-55.1134414
402|360000447274210|-27.4942228,-55.1022885
403|360000424386490|-27.495249941710036,-55.109629945414895
404|360000446971840|-27.4820491,-55.1134642
405|360000441782230|-27.4820484,-55.113465
406|360000444103630|-27.4821101,-55.1134383
407|360000446547710|-27.48675434,-55.10857631
408|360000443880580|-27.4820492,-55.1134686
409|360000446507280|-27.48675434,-55.10857631
410|360000446963880|-27.4820505,-55.1134722
411|360000441755100|-27.50602739323554,-55.128763526639254
412|360000446527810|-27.4879876,-55.10625520000001
413|360000449383790|-27.5062941,-55.113632
414|360000448353090|-27.4820483,-55.1134691
415|360000446374630|-27.5053339,-55.1083992
416|360000447601740|-27.4821162,-55.1134454
417|360000449959340|-27.4890271,-55.1011454
418|360000447176570|-27.4867802,-55.1203326
419|360000447357600|-27.4842048,-55.1120687
420|360000446645700|-27.4744078,-55.0869382
421|360000447714450|-27.5146238,-55.1034641
422|9693798530|-27.5000856,-55.1051026
423|9693804072|-27.4857875,-55.1017866
424|360000447710830|-27.4886169,-55.0986778
425|360000446940850|-27.4820963,-55.1134631
426|360000449126650|-27.4869436,-55.1081884
427|360000445355590|-27.503003,-55.1128172
428|300000284890210|-27.4820552,-55.113455
429|300000284902440|-27.4820552,-55.113455
430|300000284908040|-27.4820444,-55.113452
431|300000284916850|-27.4820474,-55.11347245
432|360000445714560|-27.4820683,-55.1134608
433|9693796853|-27.4839497,-55.1096763
434|9693804145|-27.481523175390883,-55.124723320410425
435|360000449843180|-27.5085483,-55.12096
436|360000445354010|-27.49385,-55.1116817
437|300000284903880|-27.4820491,-55.1134713
438|300000284915320|-27.4820643,-55.113465
439|300000284908590|-27.4820528,-55.1134751
440|E00000053280990|-27.522409,-55.1639534
441|E00000052999290|0.0,0.0
442|E00000052999300|0.0,0.0
443|G00000774451390|-27.522409,-55.1639534
444|900000301399820|-27.4950572,-55.1082108
445|360000444263000|-27.5100003,-55.1205216
446|360000442510190|-27.4914008,-55.096751
447|360000439766360|-27.4867616,-55.1091629
448|360000442355070|-27.5064267,-55.120995
449|360000443652180|-27.4819901,-55.1134651
450|360000441685740|-26.409284480872113,-54.65051991615934
451|360000442514640|-27.520617381365586,-54.72620475728803
452|360000438665700|-27.5138057,-55.1033059
453|360000437749220|-27.5041976,-55.1174057
454|360000434388530|-27.4867802,-55.1203326
455|360000435487720|-27.475472,-55.1107579
456|360000437746940|-27.49415,-55.1117083
457|360000438665390|-27.486593,-55.10544789999999
458|360000439022670|-27.4954921,-55.10357759999999
459|360000444568420|-27.4821033,-55.113464
460|360000444264160|-27.495014502014257,-55.10562904241619
461|360000444266930|-27.4890271,-55.1011454
462|360000444395080|0.0,0.0
463|360000444266970|-27.4890271,-55.1011454
464|G00000774605670|-27.522585,-55.1637783
465|G00000774642660|-27.5000603,-55.1067912
466|360000443047250|-27.510013,-55.1221185
467|360000444274170|-27.520617381365586,-54.72620475728803
468|360000444025750|-27.4912403,-55.0976031
469|360000443887280|-27.4900288,-55.1020264
470|G00000775715740|-27.489894171190578,-55.103852491249505
471|G00000775787970|-27.4820917,-55.1134765
472|G00000765595110|-27.4878755,-55.1498119
473|G00000776959700|-27.487587,-55.0986856
474|R63718108|-27.4819529,-55.1120387
475|R63718092|-27.4819529,-55.1120387
476|G00000775898110|-27.5057151,-55.1228878
477|G00000775460930|-27.4821159,-55.113448
478|310000023331490|0.0,0.0
479|310000023300670|-27.4866838,-55.0970976
480|900000301503820|-27.4950572,-55.1082108
481|G00000775218920|-27.4912543,-55.1027834
482|G00000774224110|-27.5069161,-55.1129179
483|G00000775614610|-27.4886963,-55.101433
484|G00000776214530|-27.4900327,-55.10295259999999
485|G00000776226600|-27.4955393,-55.1098099
486|G00000775593210|-27.5143082,-55.1028328
487|G00000776924350|-27.5065851,-55.1179287
488|G00000777673890|-27.4867802,-55.1203326
489|360000446991780|-27.4820658,-55.1134569
490|360000445489810|-27.520617381365586,-54.72620475728803
491|G00000777682030|-27.48507996903969,-55.107129875154754
492|G00000777987040|-27.520617381365586,-54.72620475728803
493|G00000779129900|-27.520617381365586,-54.72620475728803
494|G00000778271160|-27.4940778,-55.1020142
495|E35775673|-27.4884821,-55.09538240000001
496|G00000778108920|-27.4931919,-55.101524
497|360000446472010|-27.4858589,-55.1062446
498|G00000779349890|-27.872258228943558,-55.13550168016358
499|G00000779334600|-27.4939352,-55.1005869
500|360000446475520|-27.4940061,-55.1005985
501|G00000777872610|-27.46903998193752,-58.986759976943375
502|360000445390290|-27.524416,-55.3079567
503|360000443689720|-27.5558033,-55.3158264
504|360000441083250|-27.5556374,-55.31669
505|360000446701700|-27.5588722,-55.316597
506|360000441533730|-27.5642128,-55.3180351
507|360000444275870|-27.5642128,-55.3180351
508|360000436845770|-27.56422,-55.318058
509|360000444034000|-27.5642929,-55.3179932
510|360000445238690|-27.5667133,-55.319622
511|360000446942420|-27.5682564,-55.3176727
512|360000445464700|-27.5682564,-55.3176727
513|360000446442970|-27.5691433,-55.3152351
514|360000438003320|-27.5692616,-55.3147354
515|360000442089810|-27.5647964,-55.3230629
516|360000445474700|-27.5653934,-55.3240662
517|360000443132230|-27.5654278,-55.3248634
518|360000446318020|-27.5649185,-55.3259735
519|360000445301830|-27.578474,-55.31442
520|360000446448290|-27.5788746,-55.31323
521|360000447590440|-27.585022,-55.31763
522|9693778551|-27.59251,-55.3171577
523|360000444530140|-27.5954781,-55.31831
524|360000443705530|-27.59598,-55.31744
525|360000443705370|-27.59598,-55.31744
526|360000443705400|-27.59598,-55.31744
527|360000444862210|-27.5966587,-55.31659
528|360000444862100|-27.5966587,-55.31659
529|G00000774197820|-27.597744,-55.31843
530|360000443637310|-27.59799,-55.31879
531|360000446351460|-27.598053,-55.31886
532|360000445216340|-27.598814,-55.32022
533|360000445719900|-27.60048,-55.3190536
534|360000445631170|-27.6007862,-55.3207321
535|360000443278540|-27.6020069,-55.32145
536|360000444883140|-27.602953,-55.3211479
537|360000430475160|-27.6040249,-55.3206673
538|360000445553410|-27.60502,-55.32105
539|360000444781000|-27.6050854,-55.320652
540|360000445212180|-27.60528,-55.3221359
541|360000445212160|-27.6050129,-55.3223839
542|360000447006320|-27.6046333,-55.32223
543|360000445171720|-27.6040287,-55.3220749
544|900000300757990|-27.6039944,-55.32223
545|360000443587350|-27.6053734,-55.32275
546|360000445214340|-27.6058941,-55.3230324
547|360000444297470|-27.60595,-55.3228645
548|18610|-27.606554,-55.32197
549|360000443406210|-27.606554,-55.32197
550|360000446521370|-27.6067486,-55.3213654
551|360000447081140|-27.6069069,-55.32114
552|360000445485710|-27.6071758,-55.3210869
553|360000444531790|-27.6071815,-55.32124
554|360000445916340|-27.6079388,-55.32092
555|360000446488320|-27.6082363,-55.3206
556|360000444591330|-27.60695,-55.31935
557|360000444492390|-27.607048,-55.31705
558|360000442841870|-27.6076984,-55.3170547
559|310000023303298|-27.60761,-55.3162231
560|360000446441240|-27.6068077,-55.31553
561|360000441864250|-27.6061916,-55.3148575
562|360000443259160|-27.6081657,-55.3135757
563|360000444610500|-27.6094723,-55.3128
564|360000443128520|-27.60984,-55.3135872
565|360000447990000|-27.61142,-55.31195
566|360000444472250|-27.61142,-55.31195
567|360000444489500|-27.61142,-55.31195
568|360000442524080|-27.6120052,-55.31358
569|360000445136350|-27.6123543,-55.31395
570|360000445210870|-27.61364,-55.3133965
571|9693792469|-27.6110668,-55.3156433
572|360000444784910|-27.6093178,-55.3164024
573|360000444785430|-27.6093178,-55.3164024
574|9693751248|-27.6130638,-55.31747
575|360000444799820|-27.6130638,-55.31747
576|U71669905|-27.61361,-55.31791
577|360000445460820|-27.61412,-55.317318
578|360000444536920|-27.61654,-55.3192368
579|360000444678100|-27.6119556,-55.3222122
580|360000444738890|-27.6119556,-55.3222122
581|360000445784510|-27.6108646,-55.32227
582|360000447483630|-27.61062,-55.3243637
583|360000447405990|-27.6103516,-55.3259621
584|360000443685960|-27.6100483,-55.326622
585|900000300696320|-27.61084,-55.3265953
586|9693790086|-27.61085,-55.32658
587|360000446803440|-27.610857,-55.3265648
588|360000445423500|-27.6108761,-55.3265343
589|9693782129|-27.6112232,-55.3264923
590|9693721780|-27.61124,-55.32646
591|9693782027|-27.61125,-55.3264465
592|360000445281400|-27.6112251,-55.32637
593|360000447826270|-27.6112251,-55.32637
594|360000443959750|-27.6113129,-55.32634
595|G00000774139120|-27.6113663,-55.32625
596|9693790126|-27.6111355,-55.32609
597|9693792294|-27.6111641,-55.326046
598|360000444304010|-27.6112728,-55.3268547
599|9693768055|-27.6111679,-55.3276
600|399999912263700|-27.6104488,-55.3280029
601|360000446324250|-27.6104488,-55.3280029
602|360000439295160|-27.6105843,-55.328598
603|360000444595180|-27.610693,-55.3287735
604|360000445714360|-27.6109619,-55.3290253
605|360000443355470|-27.6112156,-55.3286324
606|360000446937540|-27.6112156,-55.3286324
607|360000444637420|-27.6126041,-55.3285675
608|360000445784670|-27.61297,-55.32905
609|360000446984420|-27.6136074,-55.3289642
610|360000444533120|-27.6143761,-55.3294029
611|G00000775647970|-27.615509,-55.331913
612|G00000777467480|-27.615509,-55.331913
613|360000443499460|-27.6166687,-55.331337
614|360000446940170|-27.6167278,-55.3311768
615|360000440639920|-27.6166649,-55.3310547
616|360000444683770|-27.6175728,-55.33643
617|360000447582420|-27.61961,-55.3367844
618|360000445245600|-27.6205788,-55.3368454
619|360000439910000|-27.621973,-55.33685
620|360000444940080|-27.6219769,-55.3380356
621|360000446158350|-27.6184235,-55.34217
622|360000447399070|-27.6283646,-55.34122
623|360000443738970|-27.6079559,-55.3404121
624|360000445715910|-27.60712,-55.3382835
625|360000445285570|-27.6070671,-55.337574
626|360000446844490|-27.60788,-55.3372269
627|360000447946210|-27.60695,-55.3357544
628|360000435703500|-27.6069031,-55.33574
629|360000444686780|-27.6051788,-55.3355446
630|360000445715500|-27.6062489,-55.33277
631|360000445781160|-27.6070938,-55.33301
632|360000447821500|-27.60771,-55.333252
633|360000447823160|-27.60771,-55.333252
634|360000444782130|-27.6079712,-55.33289
635|360000445570710|-27.6079712,-55.33289
636|360000446147360|-27.6083965,-55.33294
637|360000445152320|-27.6086025,-55.3336
638|360000445714230|-27.6091042,-55.33332
639|360000445683240|-27.6090851,-55.329998
640|360000447911080|-27.6088028,-55.3286743
